"","log.radon","floor","county.name","county","u.full"
"1","-1.20397280432594","1","APACHE              ","1","0.821703090975715"
"2","-0.510825623765991","9","APACHE              ","1","0.821703090975715"
"3","-0.693147180559945","1","APACHE              ","1","0.821703090975715"
"4","-0.510825623765991","1","APACHE              ","1","0.821703090975715"
"5","-1.20397280432594","1","APACHE              ","1","0.821703090975715"
"6","0.182321556793955","1","APACHE              ","1","0.821703090975715"
"7","1.6094379124341","9","APACHE              ","1","0.821703090975715"
"8","1.25276296849537","1","APACHE              ","1","0.821703090975715"
"9","0.182321556793955","9","APACHE              ","1","0.821703090975715"
"10","-0.510825623765991","1","APACHE              ","1","0.821703090975715"
"11","0.262364264467491","1","APACHE              ","1","0.821703090975715"
"12","-0.916290731874155","1","APACHE              ","1","0.821703090975715"
"13","1.58923520511658","0","APACHE              ","1","0.821703090975715"
"14","-0.510825623765991","1","APACHE              ","1","0.821703090975715"
"15","-1.20397280432594","1","APACHE              ","1","0.821703090975715"
"16","0.0953101798043249","1","COCHISE             ","2","0.857419322282617"
"17","-0.356674943938732","1","COCHISE             ","2","0.857419322282617"
"18","0","9","COCHISE             ","2","0.857419322282617"
"19","-0.510825623765991","1","COCHISE             ","2","0.857419322282617"
"20","0.741937344729377","1","COCHISE             ","2","0.857419322282617"
"21","-0.693147180559945","0","COCHISE             ","2","0.857419322282617"
"22","-0.916290731874155","1","COCHISE             ","2","0.857419322282617"
"23","-0.510825623765991","1","COCHISE             ","2","0.857419322282617"
"24","-1.20397280432594","1","COCHISE             ","2","0.857419322282617"
"25","-0.916290731874155","1","COCHISE             ","2","0.857419322282617"
"26","-0.693147180559945","9","COCHISE             ","2","0.857419322282617"
"27","0.641853886172395","9","COCHISE             ","2","0.857419322282617"
"28","1.16315080980568","1","COCHISE             ","2","0.857419322282617"
"29","-0.22314355131421","1","COCHISE             ","2","0.857419322282617"
"30","-0.693147180559945","1","COCHISE             ","2","0.857419322282617"
"31","-0.693147180559945","9","COCHISE             ","2","0.857419322282617"
"32","0.641853886172395","1","COCHISE             ","2","0.857419322282617"
"33","0.78845736036427","1","COCHISE             ","2","0.857419322282617"
"34","0.405465108108164","1","COCHISE             ","2","0.857419322282617"
"35","1.06471073699243","1","COCHISE             ","2","0.857419322282617"
"36","1.28093384546206","1","COCHISE             ","2","0.857419322282617"
"37","1.75785791755237","1","COCHISE             ","2","0.857419322282617"
"38","2.40694510831829","1","COCHISE             ","2","0.857419322282617"
"39","0.78845736036427","1","COCHISE             ","2","0.857419322282617"
"40","-0.916290731874155","1","COCHISE             ","2","0.857419322282617"
"41","1.30833281965018","1","COCHISE             ","2","0.857419322282617"
"42","0.587786664902119","1","COCHISE             ","2","0.857419322282617"
"43","-1.6094379124341","1","COCHISE             ","2","0.857419322282617"
"44","-0.916290731874155","1","COCHISE             ","2","0.857419322282617"
"45","-1.6094379124341","1","COCHISE             ","2","0.857419322282617"
"46","-2.30258509299405","1","COCHISE             ","2","0.857419322282617"
"47","-2.30258509299405","9","COCHISE             ","2","0.857419322282617"
"48","-2.30258509299405","1","COCHISE             ","2","0.857419322282617"
"49","-0.510825623765991","1","COCHISE             ","2","0.857419322282617"
"50","0.8754687373539","1","COCHISE             ","2","0.857419322282617"
"51","0.693147180559945","9","COCHISE             ","2","0.857419322282617"
"52","1.38629436111989","1","COCHISE             ","2","0.857419322282617"
"53","-0.356674943938732","1","COCHISE             ","2","0.857419322282617"
"54","0.182321556793955","1","COCHISE             ","2","0.857419322282617"
"55","0.741937344729377","0","COCONINO            ","3","0.707252234920658"
"56","-1.6094379124341","1","COCONINO            ","3","0.707252234920658"
"57","-2.30258509299405","9","COCONINO            ","3","0.707252234920658"
"58","-1.6094379124341","1","COCONINO            ","3","0.707252234920658"
"59","-0.510825623765991","1","COCONINO            ","3","0.707252234920658"
"60","-0.22314355131421","1","COCONINO            ","3","0.707252234920658"
"61","-0.356674943938732","1","COCONINO            ","3","0.707252234920658"
"62","1.33500106673234","1","COCONINO            ","3","0.707252234920658"
"63","0.587786664902119","1","COCONINO            ","3","0.707252234920658"
"64","1.33500106673234","1","COCONINO            ","3","0.707252234920658"
"65","1.16315080980568","1","COCONINO            ","3","0.707252234920658"
"66","0.0953101798043249","9","COCONINO            ","3","0.707252234920658"
"67","1.30833281965018","1","COCONINO            ","3","0.707252234920658"
"68","1.48160454092422","1","COCONINO            ","3","0.707252234920658"
"69","0.741937344729377","1","COCONINO            ","3","0.707252234920658"
"70","1.28093384546206","1","COCONINO            ","3","0.707252234920658"
"71","1.09861228866811","1","COCONINO            ","3","0.707252234920658"
"72","-1.20397280432594","1","COCONINO            ","3","0.707252234920658"
"73","0.470003629245736","1","COCONINO            ","3","0.707252234920658"
"74","2.26176309847379","1","COCONINO            ","3","0.707252234920658"
"75","-0.510825623765991","1","COCONINO            ","3","0.707252234920658"
"76","0.53062825106217","1","COCONINO            ","3","0.707252234920658"
"77","-0.356674943938732","9","COCONINO            ","3","0.707252234920658"
"78","-0.105360515657826","1","COCONINO            ","3","0.707252234920658"
"79","2.55722731136763","1","COCONINO            ","3","0.707252234920658"
